"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U520","2019-07-28 05:00:00","517.000","232.000","0.700","22.400","0.990","953.000","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","22.400",""
"C0E750","2019-07-28 05:00:00","62.000","191.000","1.000","24.900","0.850","999.100","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.800",""
"C0R400","2019-07-28 05:00:00","15.000","45.000","0.800","26.800","-99.000","1005.900","-99.000","1.000","-99.000","-99.000","-99.000","27.600","","25.700",""
"C0G660","2019-07-28 05:00:00","27.000","0.000","0.000","24.900","0.950","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.600",""
"C0W140","2019-07-28 05:00:00","21.000","0.000","0.000","26.800","0.870","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.700",""
"C0U720","2019-07-28 05:00:00","1260.000","302.000","0.800","19.400","0.950","884.000","-99.000","0.000","-99.000","-99.000","-99.000","20.000","","18.900",""
"C0X150","2019-07-28 05:00:00","18.000","138.000","1.500","26.400","0.910","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.400",""
"C0Z050","2019-07-28 05:00:00","830.000","297.000","0.400","19.800","0.940","920.200","-99.000","0.000","-99.000","-99.000","-99.000","20.900","","19.700",""
"C0I490","2019-07-28 05:00:00","1601.000","217.000","2.200","17.000","0.990","839.900","-99.000","1.000","-99.000","-99.000","-99.000","18.500","","16.600",""
"C0I090","2019-07-28 05:00:00","910.000","106.000","0.700","20.600","0.920","909.500","-99.000","0.000","-99.000","-99.000","-99.000","23.000","","20.400",""
"C0X240","2019-07-28 05:00:00","394.000","205.000","0.500","22.000","0.970","964.400","-99.000","0.000","-99.000","-99.000","-99.000","22.700","","22.000",""
"C0S990","2019-07-28 05:00:00","409.000","21.000","0.800","23.700","0.910","963.400","-99.000","3.500","-99.000","-99.000","-99.000","24.600","","23.200",""
"C0E850","2019-07-28 05:00:00","104.000","0.000","0.000","22.900","0.970","995.200","-99.000","0.000","-99.000","-99.000","-99.000","23.400","","22.800",""
"C0T9B0","2019-07-28 05:00:00","558.000","265.000","0.700","23.100","0.840","948.000","-99.000","1.500","-99.000","-99.000","-99.000","23.600","","22.400",""
"C0G650","2019-07-28 05:00:00","34.000","0.000","0.000","24.900","0.990","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.500",""
"C0K580","2019-07-28 05:00:00","26.000","89.000","0.500","24.800","0.960","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","24.500",""
"C0X050","2019-07-28 05:00:00","25.000","94.000","0.500","24.600","0.940","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.400",""
"CM0100","2019-07-28 05:00:00","25.000","83.000","2.100","24.500","0.860","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","24.400",""
"C0AC70","2019-07-28 05:00:00","71.000","223.000","0.300","26.800","0.840","999.100","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","26.800",""
"CM0130","2019-07-28 05:00:00","11.000","105.000","1.900","27.300","0.810","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","27.300",""
"C0W110","2019-07-28 05:00:00","16.000","0.000","0.200","-99.000","-99.000","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X120","2019-07-28 05:00:00","28.000","123.000","1.600","26.000","0.990","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.800",""
"C0R100","2019-07-28 05:00:00","1006.000","289.000","0.800","19.400","0.990","899.600","-99.000","3.000","-99.000","-99.000","-99.000","20.200","","18.900",""
"C0C700","2019-07-28 05:00:00","151.000","0.000","0.000","26.300","0.820","990.500","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","26.100",""
"C0W130","2019-07-28 05:00:00","18.000","186.000","2.600","27.400","0.900","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","27.200",""
"C0F9R0","2019-07-28 05:00:00","20.000","205.000","0.300","25.900","1.000","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.600",""
"C0V660","2019-07-28 05:00:00","25.000","174.000","0.400","27.300","0.890","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.500",""
"C0G780","2019-07-28 05:00:00","27.000","0.000","0.000","25.900","0.850","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.600",""
"C0C590","2019-07-28 05:00:00","72.000","217.000","0.700","25.300","0.930","998.200","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.200",""
"C0I520","2019-07-28 05:00:00","3860.000","-99.000","-99.000","7.400","0.660","642.400","-99.000","-99.000","-99.000","-99.000","-99.000","7.500","","5.900",""
"C0E530","2019-07-28 05:00:00","341.000","0.000","0.000","22.200","0.970","968.900","-99.000","0.000","-99.000","-99.000","-99.000","22.900","","22.200",""
"C0M790","2019-07-28 05:00:00","15.000","154.000","0.300","25.900","0.800","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.600",""
"C0R130","2019-07-28 05:00:00","1040.000","100.000","0.600","20.500","0.900","893.600","-99.000","1.000","-99.000","-99.000","-99.000","21.100","","19.400",""
"C0AH30","2019-07-28 05:00:00","755.000","186.000","3.800","21.700","1.000","923.700","-99.000","0.000","10.800","181.000","","23.000","","21.400",""
"C0X170","2019-07-28 05:00:00","50.000","75.000","1.100","25.600","0.890","1000.700","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.600",""
"C0K291","2019-07-28 05:00:00","8.000","131.000","0.900","26.600","0.840","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","26.500",""
"C0D480","2019-07-28 05:00:00","223.000","0.000","0.000","22.600","0.990","981.500","-99.000","0.000","-99.000","-99.000","-99.000","23.100","","22.500",""
"C0F0C0","2019-07-28 05:00:00","983.000","198.000","0.500","20.300","0.930","900.700","-99.000","0.000","-99.000","-99.000","-99.000","21.300","","20.000",""
"C0U860","2019-07-28 05:00:00","5.000","148.000","4.100","28.300","0.840","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","27.700",""
"C0UA50","2019-07-28 05:00:00","808.000","92.000","1.500","21.200","0.990","919.400","-99.000","1.000","-99.000","-99.000","-99.000","22.300","","21.200",""
"C0T960","2019-07-28 05:00:00","120.000","177.000","0.300","24.500","0.990","995.000","-99.000","2.000","-99.000","-99.000","-99.000","25.500","","24.500",""
"C0SA80","2019-07-28 05:00:00","136.000","227.000","0.800","23.800","0.970","992.800","-99.000","1.000","-99.000","-99.000","-99.000","25.000","","23.800",""
"C0E780","2019-07-28 05:00:00","160.000","137.000","1.100","23.700","0.940","989.000","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","23.700",""
"C0F9Q0","2019-07-28 05:00:00","149.000","118.000","1.400","24.200","0.970","989.400","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","24.200",""
"C0F9X0","2019-07-28 05:00:00","166.000","165.000","0.800","25.100","0.940","988.900","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.700",""
"C0F0D0","2019-07-28 05:00:00","3171.000","110.000","1.600","10.900","0.680","698.100","-99.000","0.000","-99.000","-99.000","-99.000","12.000","","9.000",""
"C0S730","2019-07-28 05:00:00","110.000","279.000","0.800","25.200","0.940","995.700","-99.000","0.500","-99.000","-99.000","-99.000","26.400","","25.000",""
"C0T790","2019-07-28 05:00:00","2830.000","102.000","1.700","10.100","0.920","726.900","-99.000","1.000","-99.000","-99.000","-99.000","11.000","","9.300",""
"C0M830","2019-07-28 05:00:00","540.000","13.000","0.600","20.500","0.990","949.500","-99.000","0.000","-99.000","-99.000","-99.000","20.700","","20.400",""
"C0V750","2019-07-28 05:00:00","50.000","65.000","1.300","27.000","1.000","1002.200","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","27.000",""
"C0K530","2019-07-28 05:00:00","12.000","162.000","1.500","26.400","0.900","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.200",""
"C0G850","2019-07-28 05:00:00","62.000","59.000","0.400","26.700","0.850","999.200","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.100",""
"C0M780","2019-07-28 05:00:00","30.000","138.000","1.100","25.200","0.910","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.100",""
"C0V360","2019-07-28 05:00:00","94.000","0.000","0.200","23.400","0.980","996.800","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","23.200",""
"C0K510","2019-07-28 05:00:00","10.000","146.000","1.000","26.100","0.890","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.900",""
"C0R380","2019-07-28 05:00:00","2.000","316.000","1.400","26.500","-99.000","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.200",""
"C0D650","2019-07-28 05:00:00","97.000","119.000","1.000","25.900","0.840","996.300","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","24.900",""
"C0V630","2019-07-28 05:00:00","19.000","79.000","1.000","26.500","0.870","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.500",""
"C0U910","2019-07-28 05:00:00","17.000","255.000","1.000","27.100","0.850","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","26.900",""
"C0U600","2019-07-28 05:00:00","10.000","49.000","1.200","27.600","0.900","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.000",""
"C0G820","2019-07-28 05:00:00","29.000","0.000","0.000","24.600","1.000","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","24.500",""
"C0R590","2019-07-28 05:00:00","72.000","14.000","2.100","25.100","0.990","999.000","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.000",""
"C0A9E0","2019-07-28 05:00:00","26.000","182.000","0.900","27.500","0.800","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","27.500",""
"C0UA00","2019-07-28 05:00:00","392.000","264.000","0.500","23.100","0.990","964.700","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","23.100",""
"C0AD40","2019-07-28 05:00:00","32.000","0.000","0.200","24.600","0.950","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","24.600",""
"C0S660","2019-07-28 05:00:00","794.000","186.000","0.600","19.000","0.970","923.500","-99.000","0.000","-99.000","-99.000","-99.000","20.200","","19.000",""
"C0M640","2019-07-28 05:00:00","155.000","123.000","1.200","25.000","0.830","989.700","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","24.300",""
"C0UA10","2019-07-28 05:00:00","1711.000","320.000","1.200","15.700","1.000","830.400","-99.000","0.000","-99.000","-99.000","-99.000","16.800","","15.600",""
"C0V770","2019-07-28 05:00:00","26.000","35.000","1.200","26.200","0.990","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","25.900",""
"C0E730","2019-07-28 05:00:00","26.000","160.000","0.700","24.300","0.900","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","24.200",""
"C0V810","2019-07-28 05:00:00","32.000","214.000","0.900","28.400","0.860","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","27.500",""
"C0A9C0","2019-07-28 05:00:00","35.000","88.000","0.800","26.500","0.860","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","26.500",""
"C0X310","2019-07-28 05:00:00","9.000","121.000","1.400","26.700","0.880","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","26.700",""
"C0K280","2019-07-28 05:00:00","23.000","176.000","0.700","25.700","0.930","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.500",""
"C0M650","2019-07-28 05:00:00","20.000","129.000","0.700","25.700","0.870","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.400",""
"C0S910","2019-07-28 05:00:00","212.000","96.000","2.700","25.900","0.900","985.500","-99.000","6.000","-99.000","-99.000","-99.000","26.000","","24.200",""
"C0D570","2019-07-28 05:00:00","15.000","162.000","0.300","23.700","1.000","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","24.300","","23.700",""
"C0M710","2019-07-28 05:00:00","15.000","145.000","2.800","27.300","0.810","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.200",""
"C0V490","2019-07-28 05:00:00","20.000","190.000","1.000","28.900","0.990","1004.600","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","28.200",""
"C0E870","2019-07-28 05:00:00","34.000","134.000","1.200","23.800","0.990","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","23.700",""
"C0M800","2019-07-28 05:00:00","440.000","86.000","0.900","21.200","0.940","959.600","-99.000","0.000","-99.000","-99.000","-99.000","21.700","","21.000",""
"C0A570","2019-07-28 05:00:00","360.000","113.000","0.500","23.000","0.990","967.900","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","23.000",""
"C0S790","2019-07-28 05:00:00","236.000","324.000","0.700","24.000","0.910","983.200","-99.000","3.000","-99.000","-99.000","-99.000","24.000","","22.000",""
"C0D590","2019-07-28 05:00:00","143.000","112.000","0.700","23.700","0.940","992.100","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","23.400",""
"C0U990","2019-07-28 05:00:00","31.000","269.000","0.700","26.900","0.860","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","26.600",""
"C0M700","2019-07-28 05:00:00","150.000","72.000","1.800","24.100","0.880","991.100","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","23.700",""
"C0A970","2019-07-28 05:00:00","96.000","173.000","11.700","26.100","0.910","997.000","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","26.100",""
"CM0110","2019-07-28 05:00:00","7.000","133.000","1.000","25.700","0.840","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","25.700",""
"C0S940","2019-07-28 05:00:00","150.000","293.000","2.100","24.800","0.950","991.300","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","24.400",""
"C0X250","2019-07-28 05:00:00","33.000","134.000","0.500","25.800","0.930","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.800",""
"C0K520","2019-07-28 05:00:00","10.000","136.000","1.400","25.900","0.910","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.600",""
"C0Z200","2019-07-28 05:00:00","153.000","259.000","0.300","24.300","0.990","992.200","-99.000","2.000","-99.000","-99.000","-99.000","25.500","","24.100",""
"C0V740","2019-07-28 05:00:00","60.000","351.000","2.500","24.400","0.960","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.400",""
"C0V790","2019-07-28 05:00:00","410.000","44.000","2.000","22.100","0.960","961.500","-99.000","1.000","-99.000","-99.000","-99.000","23.400","","22.100",""
"C0G860","2019-07-28 05:00:00","45.000","113.000","0.800","26.300","0.810","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.100",""
"C0F0A0","2019-07-28 05:00:00","3587.000","230.000","1.700","7.200","0.790","664.300","-99.000","0.000","-99.000","-99.000","-99.000","9.000","","5.900",""
"C0Z250","2019-07-28 05:00:00","1124.000","244.000","0.300","19.500","0.980","887.800","-99.000","1.000","-99.000","-99.000","-99.000","20.400","","19.200",""
"C0K440","2019-07-28 05:00:00","35.000","83.000","0.400","25.700","0.900","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.700",""
"C0T900","2019-07-28 05:00:00","160.000","268.000","0.900","24.100","0.820","989.000","-99.000","1.000","-99.000","-99.000","-99.000","24.700","","23.700",""
"C0F9V0","2019-07-28 05:00:00","525.000","173.000","2.300","22.600","0.870","951.500","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","22.600",""
"C0UA20","2019-07-28 05:00:00","2619.000","105.000","0.500","12.200","0.800","737.300","-99.000","0.500","-99.000","-99.000","-99.000","13.200","","11.000",""
"C0M850","2019-07-28 05:00:00","695.000","0.000","0.000","21.100","0.870","930.600","-99.000","0.000","-99.000","-99.000","-99.000","22.400","","20.800",""
"C0G790","2019-07-28 05:00:00","27.000","0.000","0.000","25.400","0.930","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","24.800",""
"C0C620","2019-07-28 05:00:00","19.000","0.000","0.000","26.000","0.930","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.100",""
"C0I360","2019-07-28 05:00:00","300.000","130.000","0.600","23.400","0.900","973.400","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","23.300",""
"C0R370","2019-07-28 05:00:00","55.000","0.000","0.100","24.500","-99.000","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","23.600",""
"C0M810","2019-07-28 05:00:00","1354.000","172.000","1.600","18.800","0.860","863.400","-99.000","0.000","-99.000","-99.000","-99.000","20.000","","18.800",""
"C0AC80","2019-07-28 05:00:00","40.000","0.000","0.000","25.100","0.970","1002.400","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.100",""
"CM0140","2019-07-28 05:00:00","26.000","343.000","0.800","26.300","0.880","1006.200","-99.000","7.000","-99.000","-99.000","-99.000","28.200","","26.200",""
"C0SA20","2019-07-28 05:00:00","857.000","357.000","1.200","21.200","1.000","915.200","-99.000","4.000","-99.000","-99.000","-99.000","21.200","","19.900",""
